missing,2,1,9,2,SUSPICIOUS OCC,64070,8/21/2020 0:00,Friday,SUSPICIOUS OCCURRENCE,200502921,1/1/1900 7:19,2020,37.74158027,-122.4150739,INGLESIDE,OPEN OR ACTIVE,83,1,Bernal Heights,"-122.4150739, 37.74158027",1
missing,12,1,10,11,MISSING PERSON,74000,8/20/2020 0:00,Thursday,MISSING ADULT,200502658,1/1/1900 12:00,2020,37.76587725,-122.4675151,TARAVAL,OPEN OR ACTIVE,109,2,Golden Gate Park,"-122.4675151, 37.76587725",1
missing,35,1,10,7,WEAPONS OFFENSE,12171,8/21/2020 0:00,Friday,"WEAPON, ASSAULT, POSSESSION, MANUFACTURE, OR SALE",200502777,1/1/1900 4:55,2020,37.75846589,-122.5079363,TARAVAL,CITE OR ARREST ADULT,39,1,Sunset/Parkside,"-122.50793629999998, 37.75846589",1
missing,34,2,1,10,WARRANTS,62050,8/21/2020 0:00,Friday,"WARRANT ARREST, ENROUTE TO OUTSIDE JURISDICTION",200504331,1/1/1900 22:16,2020,37.78149951,-122.4049333,SOUTHERN,CITE OR ARREST ADULT,32,3,South of Market,"-122.40493329999998, 37.78149951",1
missing,6,2,6,3,BURGLARY,5043,6/2/2020 0:00,Tuesday,"BURGLARY, RESIDENCE, UNLAWFUL ENTRY",200503769,1/1/1900 12:00,2020,37.7967039,-122.4084309,CENTRAL,OPEN OR ACTIVE,104,0,Chinatown,"-122.4084309, 37.7967039",1
missing,2,1,9,2,LOST PROPERTY,71000,8/19/2020 0:00,Wednesday,LOST PROPERTY,206124044,1/1/1900 15:00,2020,37.73998456,-122.420275,INGLESIDE,OPEN OR ACTIVE,83,2,Bernal Heights,"-122.420275, 37.73998456",1
missing,5,1,3,5,BURGLARY,5043,8/17/2020 0:00,Monday,"BURGLARY, RESIDENCE, UNLAWFUL ENTRY",200503775,1/1/1900 17:00,2020,37.75742967,-122.4256895,MISSION,OPEN OR ACTIVE,52,0,Castro/Upper Market,"-122.4256895, 37.75742967",1
missing,20,1,3,5,OTHER MISCELLANEOUS,27068,4/3/2020 0:00,Friday,FALSE REPORT OF EMERGENCY,200220781,1/1/1900 2:12,2020,37.76156567,-122.4238007,MISSION,EXCEPTIONAL ADULT,37,3,Mission,"-122.4238007, 37.76156567",1
missing,11,1,8,4,SUSPICIOUS OCC,64070,6/6/2020 0:00,Saturday,SUSPICIOUS OCCURRENCE,200504096,1/1/1900 16:00,2020,37.77523976,-122.4584353,RICHMOND,OPEN OR ACTIVE,12,1,Inner Richmond,"-122.4584353, 37.77523976",1
missing,13,1,4,6,LARCENY/THEFT,6224,8/16/2020 0:00,Sunday,"THEFT, FROM UNLOCKED VEHICLE, >$950",206124414,1/1/1900 23:00,2020,37.79768975,-122.4457854,NORTHERN,OPEN OR ACTIVE,14,0,Marina,"-122.4457854, 37.79768975",1
missing,20,2,3,2,WARRANTS,62050,8/21/2020 0:00,Friday,"WARRANT ARREST, ENROUTE TO OUTSIDE JURISDICTION",200497833,1/1/1900 13:29,2020,37.75863257,-122.4190526,MISSION,CITE OR ARREST ADULT,53,3,Mission,"-122.4190526, 37.75863257",1
missing,4,1,1,9,LARCENY/THEFT,71013,8/18/2020 0:00,Tuesday,"LICENSE PLATE, STOLEN",200505668,1/1/1900 12:00,2020,37.76646788,-122.3962896,SOUTHERN,OPEN OR ACTIVE,54,0,Mission Bay,"-122.3962896, 37.76646788",1
missing,20,2,3,2,MALICIOUS MISCHIEF,28150,8/21/2020 0:00,Friday,"MALICIOUS MISCHIEF, VANDALISM TO PROPERTY",200504115,1/1/1900 17:30,2020,37.76042745,-122.410962,MISSION,OPEN OR ACTIVE,53,1,Mission,"-122.410962, 37.76042745",1
missing,36,2,5,10,OFFENCES AGAINST THE FAMILY AND CHILDREN,15200,8/22/2020 0:00,Saturday,DOMESTIC VIOLENCE (SECONDARY ONLY),200506092,1/1/1900 20:12,2020,37.78186334,-122.4138656,TENDERLOIN,OPEN OR ACTIVE,21,1,Tenderloin,"-122.4138656, 37.78186334",1
missing,20,2,3,2,ASSAULT,4013,8/22/2020 0:00,Saturday,"ASSAULT, AGGRAVATED, W/ OTHER WEAPON",200504648,1/1/1900 5:43,2020,37.75556828,-122.4165666,TENDERLOIN,OPEN OR ACTIVE,53,0,Mission,"-122.4165666, 37.75556828",1
missing,8,2,6,3,LARCENY/THEFT,6363,8/21/2020 0:00,Friday,"THEFT, SHOPLIFTING, $200-$950",200505555,1/1/1900 16:45,2020,37.78829319,-122.4084016,CENTRAL,OPEN OR ACTIVE,19,0,Financial District/South Beach,"-122.40840159999998, 37.78829319",1
missing,34,2,1,10,SUSPICIOUS OCC,64070,8/22/2020 0:00,Saturday,SUSPICIOUS OCCURRENCE,200505680,1/1/1900 5:00,2020,37.78211912,-122.3968414,SOUTHERN,OPEN OR ACTIVE,32,1,South of Market,"-122.3968414, 37.78211912",1
missing,21,2,6,3,OTHER MISCELLANEOUS,65070,8/21/2020 0:00,Friday,"VEHICLE, THROWING SUBSTANCE AT",200503957,1/1/1900 18:05,2020,37.78787217,-122.4116992,CENTRAL,OPEN OR ACTIVE,50,3,Nob Hill,"-122.41169920000002, 37.78787217",1
missing,20,2,3,2,WARRANTS,63010,8/22/2020 0:00,Saturday,"WARRANT ARREST, LOCAL SF WARRANT",200504836,1/1/1900 8:47,2020,37.76196753,-122.4171789,MISSION,CITE OR ARREST ADULT,53,3,Mission,"-122.4171789, 37.76196753",1
missing,18,1,7,11,BURGLARY,5041,7/21/2020 0:00,Tuesday,"BURGLARY, RESIDENCE, FORCIBLE ENTRY",200504933,1/1/1900 15:00,2020,37.77550469,-122.4413001,PARK,OPEN OR ACTIVE,24,0,Lone Mountain/USF,"-122.4413001, 37.77550469",1
missing,4,1,1,9,LARCENY/THEFT,6243,8/18/2020 0:00,Tuesday,"THEFT, FROM LOCKED VEHICLE, $200-$950",200505668,1/1/1900 12:00,2020,37.76646788,-122.3962896,SOUTHERN,OPEN OR ACTIVE,54,0,Mission Bay,"-122.3962896, 37.76646788",1
missing,14,1,7,11,RECOVERED VEHICLE,7045,8/21/2020 0:00,Friday,"VEHICLE, RECOVERED, TRUCK",200503242,1/1/1900 8:30,2020,37.76226885,-122.464042,PARK,UNFOUNDED,109,2,Inner Sunset,"-122.464042, 37.76226885",1
missing,34,2,5,10,ASSAULT,4134,8/13/2020 0:00,Thursday,BATTERY,200503195,1/1/1900 19:30,2020,37.78574399,-122.405831,TENDERLOIN,OPEN OR ACTIVE,32,0,South of Market,"-122.405831, 37.78574399",1
missing,20,2,3,2,MOTOR VEHICLE THEFT,7020,3/6/2020 0:00,Friday,"VEHICLE, STOLEN & RECOVERED",200502250,1/1/1900 12:00,2020,37.74821215,-122.4158628,MISSION,OPEN OR ACTIVE,52,0,Mission,"-122.4158628, 37.74821215",1
missing,2,1,9,2,ROBBERY,3474,8/20/2020 0:00,Thursday,"ROBBERY, ATT., W/ FORCE",200501967,1/1/1900 17:19,2020,37.7423754,-122.4219688,INGLESIDE,OPEN OR ACTIVE,83,0,Bernal Heights,"-122.4219688, 37.74237539999999",1
missing,25,2,9,2,MOTOR VEHICLE THEFT,7021,8/20/2020 0:00,Thursday,"VEHICLE, STOLEN, AUTO",200503048,1/1/1900 22:00,2020,37.73146321,-122.4201851,BAYVIEW,OPEN OR ACTIVE,94,0,Portola,"-122.4201851, 37.73146321",1
missing,6,2,6,3,OTHER OFFENSES,71012,8/21/2020 0:00,Friday,"LICENSE PLATE, RECOVERED",200492275,1/1/1900 17:56,2020,37.79649276,-122.410076,CENTRAL,OPEN OR ACTIVE,107,3,Chinatown,"-122.410076, 37.79649276",1
missing,8,2,6,3,BURGLARY,5151,8/21/2020 0:00,Friday,"BURGLARY, NON-RESIDENTIAL, FORCIBLE ENTRY",200489222,1/1/1900 0:05,2020,37.78829319,-122.4084016,CENTRAL,CITE OR ARREST ADULT,19,0,Financial District/South Beach,"-122.40840159999998, 37.78829319",1
missing,28,2,9,1,OTHER MISCELLANEOUS,27175,8/21/2020 0:00,Friday,EVADING A POLICE OFFICER RECKLESSLY,200503060,1/1/1900 11:05,2020,37.71575344,-122.4415543,INGLESIDE,OPEN OR ACTIVE,52,3,Outer Mission,"-122.4415543, 37.71575344",1
missing,8,1,1,10,BURGLARY,5153,8/21/2020 0:00,Friday,"BURGLARY, NON-RESIDENTIAL, UNLAWFUL ENTRY",200503850,1/1/1900 17:07,2020,37.78589925,-122.3993695,SOUTHERN,OPEN OR ACTIVE,32,0,Financial District/South Beach,"-122.3993695, 37.78589925",1
missing,8,2,6,3,MALICIOUS MISCHIEF,28150,8/20/2020 0:00,Thursday,"MALICIOUS MISCHIEF, VANDALISM TO PROPERTY",200502476,1/1/1900 22:29,2020,37.78849948,-122.4067711,CENTRAL,CITE OR ARREST ADULT,19,1,Financial District/South Beach,"-122.4067711, 37.78849948",1
missing,28,1,9,1,MISSING PERSON,74000,8/20/2020 0:00,Thursday,MISSING ADULT,200503355,1/1/1900 17:00,2020,37.72779888,-122.4419344,INGLESIDE,OPEN OR ACTIVE,94,2,Outer Mission,"-122.4419344, 37.72779888",1
missing,21,2,6,3,ASSAULT,4013,8/21/2020 0:00,Friday,"ASSAULT, AGGRAVATED, W/ OTHER WEAPON",200503957,1/1/1900 18:05,2020,37.78787217,-122.4116992,CENTRAL,OPEN OR ACTIVE,50,0,Nob Hill,"-122.41169920000002, 37.78787217",1
missing,8,1,1,10,FRAUD,9250,7/13/2020 0:00,Monday,FRAUDULENT USE OF AUTOMATED TELLER CARD,200501343,1/1/1900 0:00,2020,37.78745519,-122.3911797,SOUTHERN,OPEN OR ACTIVE,30,1,Financial District/South Beach,"-122.3911797, 37.78745519",1
missing,39,2,4,11,ASSAULT,4012,8/22/2020 0:00,Saturday,"ASSAULT, AGGRAVATED, W/ KNIFE",200505022,1/1/1900 11:30,2020,37.77989011,-122.4218916,NORTHERN,OPEN OR ACTIVE,21,0,Western Addition,"-122.4218916, 37.77989011",1
missing,4,1,1,10,MALICIOUS MISCHIEF,28100,8/19/2020 0:00,Wednesday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",200502971,1/1/1900 22:00,2020,37.77171724,-122.3985026,SOUTHERN,OPEN OR ACTIVE,34,1,Mission Bay,"-122.3985026, 37.77171724",1
missing,41,1,10,8,LARCENY/THEFT,6244,8/19/2020 0:00,Wednesday,"THEFT, FROM LOCKED VEHICLE, >$950",206124420,1/1/1900 23:30,2020,37.74150309,-122.4676305,TARAVAL,OPEN OR ACTIVE,46,0,West of Twin Peaks,"-122.4676305, 37.74150309",1
missing,8,1,1,10,LARCENY/THEFT,6151,8/22/2020 0:00,Saturday,"THEFT, FROM PERSON, <$50 (OTHER THAN PICKPOCKET)",200506064,1/1/1900 19:58,2020,37.7920057,-122.3916458,SOUTHERN,OPEN OR ACTIVE,108,0,Financial District/South Beach,"-122.3916458, 37.7920057",1
missing,9,1,4,11,MALICIOUS MISCHIEF,28100,8/19/2020 0:00,Wednesday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",200503270,1/1/1900 3:00,2020,37.7742944,-122.4207599,NORTHERN,OPEN OR ACTIVE,21,1,Hayes Valley,"-122.42075990000002, 37.7742944",1
missing,9,1,4,11,BURGLARY,5151,8/22/2020 0:00,Saturday,"BURGLARY, NON-RESIDENTIAL, FORCIBLE ENTRY",200504632,1/1/1900 4:10,2020,37.77781525,-122.4231656,NORTHERN,OPEN OR ACTIVE,22,0,Hayes Valley,"-122.4231656, 37.77781525",1
missing,1,2,2,9,RECOVERED VEHICLE,7041,8/21/2020 0:00,Friday,"VEHICLE, RECOVERED, AUTO",200447139,1/1/1900 13:29,2020,37.7253541,-122.3873683,BAYVIEW,OPEN OR ACTIVE,78,2,Bayview Hunters Point,"-122.3873683, 37.7253541",1
missing,39,2,4,11,BURGLARY,5053,8/22/2020 0:00,Saturday,"BURGLARY, STORE, UNLAWFUL ENTRY",200504723,1/1/1900 8:22,2020,37.78245048,-122.4392976,NORTHERN,CITE OR ARREST ADULT,97,0,Western Addition,"-122.4392976, 37.78245048",1
missing,36,2,5,10,DRUG/NARCOTIC,16623,8/20/2020 0:00,Thursday,"COCAINE, BASE/ROCK, POSSESSION FOR SALE",200501393,1/1/1900 13:33,2020,37.78564171,-122.4179963,TENDERLOIN,CITE OR ARREST ADULT,20,1,Tenderloin,"-122.4179963, 37.78564171",1
missing,1,2,2,9,OTHER MISCELLANEOUS,65015,8/19/2020 0:00,Wednesday,"DRIVING, NO LICENSE ISSUED",200500389,1/1/1900 20:20,2020,37.72935388,-122.3894187,BAYVIEW,CITE OR ARREST ADULT,86,3,Bayview Hunters Point,"-122.3894187, 37.72935388",1
missing,34,2,1,10,ROBBERY,3474,8/21/2020 0:00,Friday,"ROBBERY, ATT., W/ FORCE",200504080,1/1/1900 18:46,2020,37.77769966,-122.4046055,SOUTHERN,CITE OR ARREST ADULT,32,0,South of Market,"-122.4046055, 37.77769966",1
missing,9,1,4,11,BURGLARY,5071,8/21/2020 0:00,Friday,"BURGLARY, OTHER BLDG., FORCIBLE ENTRY",200504137,1/1/1900 18:59,2020,37.7742944,-122.4207599,SOUTHERN,OPEN OR ACTIVE,21,0,Hayes Valley,"-122.42075990000002, 37.7742944",1
missing,36,2,5,10,STOLEN PROPERTY,11012,8/21/2020 0:00,Friday,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",200462820,1/1/1900 0:17,2020,37.78165426,-122.4155052,TENDERLOIN,CITE OR ARREST ADULT,21,1,Tenderloin,"-122.4155052, 37.78165426",1
missing,5,1,3,5,MALICIOUS MISCHIEF,28150,8/20/2020 0:00,Thursday,"MALICIOUS MISCHIEF, VANDALISM TO PROPERTY",200500577,1/1/1900 2:00,2020,37.76613001,-122.4288191,MISSION,OPEN OR ACTIVE,37,1,Castro/Upper Market,"-122.42881909999998, 37.76613001",1
missing,35,1,10,7,OTHER MISCELLANEOUS,65050,8/21/2020 0:00,Friday,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,200502664,1/1/1900 2:21,2020,37.76127563,-122.4866399,TARAVAL,CITE OR ARREST ADULT,39,3,Sunset/Parkside,"-122.4866399, 37.76127563",1
missing,20,2,3,2,ARSON,26032,8/21/2020 0:00,Friday,"ARSON, COMMERCIAL BUILDING",200497833,1/1/1900 13:29,2020,37.75863257,-122.4190526,MISSION,CITE OR ARREST ADULT,53,0,Mission,"-122.4190526, 37.75863257",1
missing,35,1,10,7,VANDALISM,7100,8/22/2020 0:00,Saturday,"VEHICLE, TAMPERING",200506036,1/1/1900 19:45,2020,37.76444971,-122.4997597,TARAVAL,OPEN OR ACTIVE,39,1,Sunset/Parkside,"-122.4997597, 37.76444971",1
missing,13,1,4,6,LARCENY/THEFT,6244,8/21/2020 0:00,Friday,"THEFT, FROM LOCKED VEHICLE, >$950",200503985,1/1/1900 14:00,2020,37.80163321,-122.4478196,NORTHERN,OPEN OR ACTIVE,17,0,Marina,"-122.4478196, 37.80163321",1
missing,36,2,4,10,DRUG/NARCOTIC,16652,8/20/2020 0:00,Thursday,"METHAMPHETAMINE, POSSESSION FOR SALE",200501616,1/1/1900 14:34,2020,37.78289412,-122.420817,NORTHERN,CITE OR ARREST ADULT,20,1,Tenderloin,"-122.420817, 37.78289412",1
missing,36,2,6,10,ASSAULT,4134,8/22/2020 0:00,Saturday,BATTERY,200504820,1/1/1900 8:30,2020,37.78672974,-122.4131614,CENTRAL,CITE OR ARREST ADULT,20,0,Tenderloin,"-122.4131614, 37.78672974",1
missing,31,1,8,6,MALICIOUS MISCHIEF,28100,8/20/2020 0:00,Thursday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",200502517,1/1/1900 23:21,2020,37.78468843,-122.4492696,RICHMOND,OPEN OR ACTIVE,11,1,Presidio Heights,"-122.4492696, 37.78468843",1
missing,8,1,6,3,LARCENY/THEFT,6243,8/22/2020 0:00,Saturday,"THEFT, FROM LOCKED VEHICLE, $200-$950",200504660,1/1/1900 4:30,2020,37.80138108,-122.4016155,CENTRAL,OPEN OR ACTIVE,77,0,Financial District/South Beach,"-122.4016155, 37.80138108",1
missing,21,2,4,3,BURGLARY,5051,8/20/2020 0:00,Thursday,"BURGLARY, STORE, FORCIBLE ENTRY",200500630,1/1/1900 8:03,2020,37.78728003,-122.4200196,NORTHERN,OPEN OR ACTIVE,50,0,Nob Hill,"-122.4200196, 37.78728003",1
missing,29,2,8,4,MOTOR VEHICLE THEFT,7021,8/18/2020 0:00,Tuesday,"VEHICLE, STOLEN, AUTO",200505135,1/1/1900 12:00,2020,37.78412535,-122.4796509,RICHMOND,OPEN OR ACTIVE,8,0,Outer Richmond,"-122.4796509, 37.78412535",1
missing,20,2,3,2,LARCENY/THEFT,6372,7/27/2020 0:00,Monday,"THEFT, OTHER PROPERTY, $50-$200",206124486,1/1/1900 18:08,2020,37.75716664,-122.4167196,MISSION,OPEN OR ACTIVE,53,0,Mission,"-122.4167196, 37.75716664",1
missing,8,2,6,3,BURGLARY,5151,8/21/2020 0:00,Friday,"BURGLARY, NON-RESIDENTIAL, FORCIBLE ENTRY",200489620,1/1/1900 0:05,2020,37.78829319,-122.4084016,CENTRAL,CITE OR ARREST ADULT,19,0,Financial District/South Beach,"-122.40840159999998, 37.78829319",1
missing,40,2,9,9,RECOVERED VEHICLE,7041,8/21/2020 0:00,Friday,"VEHICLE, RECOVERED, AUTO",200482000,1/1/1900 22:39,2020,37.70916221,-122.4228933,INGLESIDE,OPEN OR ACTIVE,74,2,Visitacion Valley,"-122.4228933, 37.70916221",1
missing,35,1,10,7,BURGLARY,5041,8/20/2020 0:00,Thursday,"BURGLARY, RESIDENCE, FORCIBLE ENTRY",200502943,1/1/1900 22:34,2020,37.75419271,-122.4775485,TARAVAL,OPEN OR ACTIVE,39,0,Sunset/Parkside,"-122.4775485, 37.75419271",1
missing,5,1,3,5,LARCENY/THEFT,6244,8/22/2020 0:00,Saturday,"THEFT, FROM LOCKED VEHICLE, >$950",200505759,1/1/1900 16:00,2020,37.76437351,-122.4308822,MISSION,OPEN OR ACTIVE,37,0,Castro/Upper Market,"-122.4308822, 37.76437351",1
missing,36,2,5,10,LARCENY/THEFT,6154,8/20/2020 0:00,Thursday,"THEFT, FROM PERSON, >$950 (OTHER THAN PICKPOCKET)",200502379,1/1/1900 17:30,2020,37.77871943,-122.4147412,TENDERLOIN,OPEN OR ACTIVE,21,0,Tenderloin,"-122.4147412, 37.77871943",1
missing,1,2,2,9,ASSAULT,4134,8/22/2020 0:00,Saturday,BATTERY,200505298,1/1/1900 14:27,2020,37.7350381,-122.3927759,BAYVIEW,CITE OR ARREST ADULT,87,0,Bayview Hunters Point,"-122.3927759, 37.7350381",1
missing,36,2,6,10,LARCENY/THEFT,6244,8/21/2020 0:00,Friday,"THEFT, FROM LOCKED VEHICLE, >$950",200504563,1/1/1900 20:40,2020,37.78745384,-122.4149954,CENTRAL,OPEN OR ACTIVE,50,0,Tenderloin,"-122.4149954, 37.78745384",1
missing,37,2,1,10,OTHER MISCELLANEOUS,26150,8/20/2020 0:00,Thursday,"PAROLE VIOLATION, ADULT",200503537,1/1/1900 17:00,2020,37.82411913,-122.372658,SOUTHERN,CITE OR ARREST ADULT,36,3,Treasure Island,"-122.372658, 37.82411913",1
missing,8,1,6,3,MISSING PERSON,74000,3/3/2020 0:00,Tuesday,MISSING ADULT,200503399,1/1/1900 15:00,2020,37.7984297,-122.4022286,CENTRAL,OPEN OR ACTIVE,106,2,Financial District/South Beach,"-122.4022286, 37.7984297",1
missing,9,1,4,11,LARCENY/THEFT,6374,8/21/2020 0:00,Friday,"THEFT, OTHER PROPERTY, >$950",206124583,1/1/1900 15:00,2020,37.7742944,-122.4207599,NORTHERN,OPEN OR ACTIVE,21,0,Hayes Valley,"-122.42075990000002, 37.7742944",1
missing,36,2,5,10,ASSAULT,4138,8/22/2020 0:00,Saturday,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",200506092,1/1/1900 20:12,2020,37.78186334,-122.4138656,TENDERLOIN,OPEN OR ACTIVE,21,0,Tenderloin,"-122.4138656, 37.78186334",1
missing,34,2,1,10,OTHER MISCELLANEOUS,26170,8/21/2020 0:00,Friday,PROBATION VIOLATION,200468668,1/1/1900 1:52,2020,37.78016203,-122.4076914,SOUTHERN,CITE OR ARREST ADULT,32,3,South of Market,"-122.4076914, 37.78016203",1
missing,1,1,2,9,MALICIOUS MISCHIEF,28160,8/21/2020 0:00,Friday,"MALICIOUS MISCHIEF, VANDALISM TO VEHICLE",200503082,1/1/1900 10:00,2020,37.70984934,-122.3927286,BAYVIEW,OPEN OR ACTIVE,79,1,Bayview Hunters Point,"-122.39272859999998, 37.70984934",1
missing,8,1,1,10,CASE CLOSURE,75030,7/30/2020 0:00,Thursday,CASE CLOSURE,200481121,1/1/1900 17:44,2020,37.7900698,-122.390971,SOUTHERN,CITE OR ARREST ADULT,30,3,Financial District/South Beach,"-122.390971, 37.7900698",1
missing,8,1,1,10,OTHER OFFENSES,61030,8/22/2020 0:00,Saturday,"DEATH REPORT, CAUSE UNKNOWN",200504626,1/1/1900 6:55,2020,37.78431101,-122.3951606,SOUTHERN,OPEN OR ACTIVE,52,3,Financial District/South Beach,"-122.3951606, 37.78431101",1
missing,8,2,6,3,BURGLARY,5051,8/21/2020 0:00,Friday,"BURGLARY, STORE, FORCIBLE ENTRY",200489620,1/1/1900 12:30,2020,37.78829319,-122.4084016,CENTRAL,CITE OR ARREST ADULT,19,0,Financial District/South Beach,"-122.40840159999998, 37.78829319",1
missing,5,1,3,5,LARCENY/THEFT,6244,8/20/2020 0:00,Thursday,"THEFT, FROM LOCKED VEHICLE, >$950",206124179,1/1/1900 10:40,2020,37.76437351,-122.4308822,MISSION,OPEN OR ACTIVE,37,0,Castro/Upper Market,"-122.4308822, 37.76437351",1
missing,20,1,3,5,OFFENCES AGAINST THE FAMILY AND CHILDREN,15201,8/21/2020 0:00,Friday,STALKING,200503606,1/1/1900 15:15,2020,37.76257883,-122.4216625,MISSION,OPEN OR ACTIVE,53,1,Mission,"-122.4216625, 37.76257883",1
missing,36,2,5,10,LARCENY/THEFT,6362,8/21/2020 0:00,Friday,"THEFT, SHOPLIFTING, $50-$200",200504030,1/1/1900 18:12,2020,37.78445273,-122.4084932,TENDERLOIN,CITE OR ARREST ADULT,19,0,Tenderloin,"-122.4084932, 37.78445273",1
missing,30,1,8,6,LARCENY/THEFT,6221,8/22/2020 0:00,Saturday,"THEFT, FROM UNLOCKED VEHICLE, <$50",200504858,1/1/1900 0:01,2020,37.79053945,-122.4426544,RICHMOND,OPEN OR ACTIVE,102,0,Pacific Heights,"-122.4426544, 37.79053945",1
missing,1,2,2,9,DISORDERLY CONDUCT,19057,8/20/2020 0:00,Thursday,TERRORIST THREATS,200502498,1/1/1900 22:30,2020,37.73417046,-122.3879096,BAYVIEW,OPEN OR ACTIVE,86,1,Bayview Hunters Point,"-122.3879096, 37.73417046",1
missing,5,1,3,5,LARCENY/THEFT,6244,8/20/2020 0:00,Thursday,"THEFT, FROM LOCKED VEHICLE, >$950",206124470,1/1/1900 10:00,2020,37.76107798,-122.4409847,MISSION,OPEN OR ACTIVE,115,0,Castro/Upper Market,"-122.4409847, 37.76107798",1
missing,29,1,8,4,MALICIOUS MISCHIEF,28161,8/21/2020 0:00,Friday,"MALICIOUS MISCHIEF, TIRE SLASHING",200503703,1/1/1900 11:50,2020,37.7756667,-122.4983856,RICHMOND,OPEN OR ACTIVE,8,1,Outer Richmond,"-122.4983856, 37.7756667",1
missing,31,1,8,6,LARCENY/THEFT,6244,8/20/2020 0:00,Thursday,"THEFT, FROM LOCKED VEHICLE, >$950",206124492,1/1/1900 16:00,2020,37.78537026,-122.4464217,RICHMOND,OPEN OR ACTIVE,11,0,Presidio Heights,"-122.4464217, 37.78537026",1
missing,20,2,3,5,BURGLARY,5011,8/20/2020 0:00,Thursday,"BURGLARY, APARTMENT HOUSE, FORCIBLE ENTRY",200505232,1/1/1900 20:45,2020,37.76485895,-122.4228534,MISSION,OPEN OR ACTIVE,37,0,Mission,"-122.4228534, 37.76485895",1
missing,34,2,1,10,WARRANTS,63010,8/20/2020 0:00,Thursday,"WARRANT ARREST, LOCAL SF WARRANT",190262049,1/1/1900 19:35,2020,37.78053539,-122.4081608,SOUTHERN,CITE OR ARREST ADULT,32,3,South of Market,"-122.4081608, 37.78053539",1
missing,2,1,9,2,OFFENCES AGAINST THE FAMILY AND CHILDREN,15041,3/21/2019 0:00,Thursday,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),190202841,1/1/1900 17:45,2019,37.74649204,-122.4203576,INGLESIDE,EXCEPTIONAL ADULT,83,1,Bernal Heights,"-122.4203576, 37.74649204",1
missing,34,2,5,10,LARCENY/THEFT,5014,8/21/2020 0:00,Friday,"BURGLARY, VEHICLE (ARREST MADE)",200503781,1/1/1900 16:39,2020,37.78223057,-122.410292,TENDERLOIN,CITE OR ARREST ADULT,20,0,South of Market,"-122.410292, 37.78223057",1
missing,35,1,10,7,NON-CRIMINAL,64020,8/21/2020 0:00,Friday,MENTAL HEALTH DETENTION,200504319,1/1/1900 20:15,2020,37.73985924,-122.5055598,TARAVAL,OPEN OR ACTIVE,39,3,Sunset/Parkside,"-122.5055598, 37.73985924",1
missing,22,1,9,5,RECOVERED VEHICLE,7041,8/22/2020 0:00,Saturday,"VEHICLE, RECOVERED, AUTO",200303365,1/1/1900 12:24,2020,37.74557881,-122.4222183,INGLESIDE,OPEN OR ACTIVE,84,2,Noe Valley,"-122.4222183, 37.74557881",1
missing,13,1,4,6,NON-CRIMINAL,64020,8/20/2020 0:00,Thursday,MENTAL HEALTH DETENTION,200501644,1/1/1900 15:00,2020,37.79771621,-122.430559,NORTHERN,OPEN OR ACTIVE,15,3,Marina,"-122.430559, 37.79771621",1
missing,36,2,5,10,MALICIOUS MISCHIEF,28160,8/22/2020 0:00,Saturday,"MALICIOUS MISCHIEF, VANDALISM TO VEHICLE",200500903,1/1/1900 13:10,2020,37.78393258,-122.4125953,TENDERLOIN,OPEN OR ACTIVE,20,1,Tenderloin,"-122.4125953, 37.78393258",1
missing,16,2,10,8,BURGLARY,5051,8/21/2020 0:00,Friday,"BURGLARY, STORE, FORCIBLE ENTRY",200502749,1/1/1900 4:45,2020,37.72694991,-122.4760395,TARAVAL,OPEN OR ACTIVE,41,0,Lakeshore,"-122.4760395, 37.72694991",1
missing,23,2,6,3,LARCENY/THEFT,6243,8/21/2020 0:00,Friday,"THEFT, FROM LOCKED VEHICLE, $200-$950",200504171,1/1/1900 17:30,2020,37.80602772,-122.4103108,CENTRAL,OPEN OR ACTIVE,106,0,North Beach,"-122.4103108, 37.80602772",1
missing,30,1,4,6,LARCENY/THEFT,71013,8/20/2020 0:00,Thursday,"LICENSE PLATE, STOLEN",200504159,1/1/1900 20:00,2020,37.79175692,-122.4259802,NORTHERN,OPEN OR ACTIVE,102,0,Pacific Heights,"-122.4259802, 37.79175692",1
missing,8,2,6,3,LARCENY/THEFT,6304,7/16/2020 0:00,Thursday,"THEFT, FROM BUILDING, >$950",200445597,1/1/1900 16:19,2020,37.78978278,-122.4042082,CENTRAL,CITE OR ARREST ADULT,19,0,Financial District/South Beach,"-122.4042082, 37.78978278",1
missing,20,2,3,2,LARCENY/THEFT,71013,8/16/2020 0:00,Sunday,"LICENSE PLATE, STOLEN",200505464,1/1/1900 20:00,2020,37.75765112,-122.4086513,MISSION,OPEN OR ACTIVE,53,0,Mission,"-122.4086513, 37.75765112",1
